dim 1,dim 2,dim 3,dim 4,dim 5,sample_type,sample,sample_type_binary,KMeans labels
0.11392999999999999,0.21254,0.0052,0.18525999999999998,0.11469000000000001,type 2,sample 1755,bad,5
0.14895,0.4007,-0.09652000000000001,0.11337,0.06898,type 4,sample 1756,bad,0
0.41548999999999997,0.33612,-0.00173,0.15015,0.07032000000000001,type 5,sample 1757,bad,1
0.15095,0.42023,-0.07055,0.13180999999999998,0.07221,type 4,sample 1758,good,0
0.11124,0.20861,0.018000000000000002,0.17192000000000002,-0.00418,type 2,sample 1759,bad,2
0.14426,0.37134,-0.09122000000000001,0.12237,0.07077,type 4,sample 1760,bad,0
0.1466,0.40019,-0.09985,0.11490999999999998,0.07134,type 4,sample 1761,bad,0
0.14745999999999998,0.48255,0.03202,0.19388,0.07082000000000001,type 1,sample 1762,good,3
0.14911,0.48121,0.030610000000000002,0.19528,0.0757,type 1,sample 1763,good,3
0.14193,0.35872,-0.09187999999999999,0.11845,0.0785,type 4,sample 1764,bad,0
0.16326,0.45363000000000003,0.04124,0.16554000000000002,0.07636,type 3,sample 1765,bad,3
0.41142,0.33548,-0.00099,0.15018,0.07379,type 5,sample 1766,bad,1
0.18389,0.42903,0.04508,0.14297,0.07639,type 3,sample 1767,good,3
0.41267,0.33554,0.00066,0.15011,0.07399,type 5,sample 1768,bad,1
0.14841,0.41323000000000004,-0.09788,0.11760999999999999,0.07185,type 4,sample 1769,good,0
0.14559,0.38711,-0.11585999999999999,0.1064,0.07416,type 4,sample 1770,bad,0
0.14818,0.40244,-0.09535,0.11794,0.07332000000000001,type 4,sample 1771,good,0
0.11192,0.2073,0.00761,0.19038,0.13141,type 2,sample 1772,bad,5
0.14705,0.40733,-0.06597,0.1336,0.06858,type 4,sample 1773,good,0
0.14565,0.3973,-0.09681000000000001,0.11715999999999999,0.07106,type 4,sample 1774,bad,0
0.15528,0.4792,0.025960000000000004,0.19902,0.07967,type 1,sample 1775,good,3
0.15377000000000002,0.48046000000000005,0.02348,0.19533,0.07782,type 1,sample 1776,good,3
0.11204000000000001,0.20536,0.0074,0.19217,0.13471,type 2,sample 1777,bad,5
0.14698,0.3883,-0.10951,0.10941,0.0731,type 4,sample 1778,bad,0
0.15107,0.42158,-0.0656,0.13087000000000001,0.07186000000000001,type 4,sample 1779,bad,0
0.11044000000000001,0.21324,0.01514,0.16971,-0.00867,type 2,sample 1780,bad,2
0.15161,0.47816000000000003,0.030869999999999998,0.19534,0.07401,type 1,sample 1781,good,3
0.14818,0.4813,0.030860000000000002,0.19773,0.07309,type 1,sample 1782,good,3
0.41278000000000004,0.33521,0.00106,0.15027000000000001,0.07177,type 5,sample 1783,good,1
0.15435,0.48112,0.03323,0.20144,0.07651000000000001,type 1,sample 1784,good,3
0.11045,0.20736,0.00958,0.18199,0.06964,type 2,sample 1785,bad,5
0.14385,0.37253000000000003,-0.0875,0.12253,0.07917,type 4,sample 1786,bad,0
0.38737,0.34646,0.0003,0.15433,0.07729,type 5,sample 1787,bad,1
0.14597000000000002,0.39384,-0.09621,0.11731,0.07451,type 4,sample 1788,good,0
0.14290999999999998,0.3777,-0.08349,0.12619,0.07656,type 4,sample 1789,bad,0
0.11262,0.21218,0.00296,0.18461,0.11710999999999999,type 2,sample 1790,bad,5
0.41416000000000003,0.33514,-0.0025,0.14906,0.07386000000000001,type 5,sample 1791,bad,1
0.14831,0.40064,-0.08995,0.11886,0.07232999999999999,type 4,sample 1792,bad,0
0.11355,0.21163,0.01719,0.17085,-0.00454,type 2,sample 1793,bad,2
0.14245,0.46316999999999997,0.03136,0.18967,0.053279999999999994,type 1,sample 1794,good,3
0.11265,0.21136,0.01641,0.17043,-0.00355,type 2,sample 1795,bad,2
0.14627,0.38592,-0.11312,0.10910999999999998,0.08012000000000001,type 4,sample 1796,good,0
0.14877,0.4067,-0.08581,0.12412999999999999,0.07251,type 4,sample 1797,bad,0
0.16255999999999998,0.4293,0.051629999999999995,0.13396,0.0769,type 3,sample 1798,good,3
0.14172,0.37614000000000003,-0.08755,0.12232,0.07496,type 4,sample 1799,good,0
0.14798,0.39142,-0.1143,0.11143,0.07327,type 4,sample 1800,good,0
0.15353,0.47927,0.02532,0.19918,0.07518,type 1,sample 1801,good,3
0.10930999999999999,0.20706999999999998,0.01456,0.17845,0.03909,type 2,sample 1802,bad,2
0.18792,0.42533000000000004,0.04348,0.14497000000000002,0.07425,type 3,sample 1803,bad,3
0.1086,0.20551,0.01209,0.18325999999999998,0.06626,type 2,sample 1804,bad,5
0.14714000000000002,0.48396000000000006,0.030160000000000003,0.19432,0.07293,type 1,sample 1805,good,3
0.14743,0.39428,-0.0877,0.11954000000000001,0.07627,type 4,sample 1806,good,0
0.41186000000000006,0.33426999999999996,-0.00299,0.15144000000000002,0.07099,type 5,sample 1807,good,1
0.23823000000000003,0.40809,0.03273,0.14683,0.07972,type 3,sample 1808,good,3
0.15492,0.48315,0.03045,0.19825,0.07678,type 1,sample 1809,good,3
0.36012,0.36708,0.00683,0.1599,0.07296,type 5,sample 1810,good,1
0.39943,0.33899999999999997,-0.00118,0.15295,0.07482,type 5,sample 1811,bad,1
0.14751,0.39536,-0.10131,0.11465,0.07545,type 4,sample 1812,bad,0
0.14740999999999999,0.48286999999999997,0.03094,0.19805,0.07238,type 1,sample 1813,good,3
0.1496,0.41389,-0.06985,0.12936,0.07299,type 4,sample 1814,good,0
0.14887,0.48039,0.03015,0.19713,0.07537999999999999,type 1,sample 1815,good,3
0.41352,0.33757,-0.00014,0.14953,0.07679,type 5,sample 1816,bad,1
0.14207,0.3877,-0.09631,0.11442999999999999,0.07335,type 4,sample 1817,good,0
0.14122,0.37368,-0.08669,0.12097999999999999,0.07259,type 4,sample 1818,good,0
0.149,0.39014,-0.11117,0.11009000000000001,0.06798,type 4,sample 1819,good,0
0.12027,0.31269,0.13423,-0.05923,0.07615,type 3,sample 1820,bad,4
0.15375,0.483,0.02999,0.19585,0.07274,type 1,sample 1821,good,3
0.41262,0.33355999999999997,-0.00015,0.15070999999999998,0.07202,type 5,sample 1822,good,1
0.10825,0.20528000000000002,0.013930000000000001,0.18435,0.07232000000000001,type 2,sample 1823,bad,5
0.14968,0.42838999999999994,-0.04455,0.14402,0.07497000000000001,type 4,sample 1824,good,0
0.1476,0.48131,0.03354,0.19494,0.07436,type 1,sample 1825,good,3
0.41658,0.3359,-0.0007099999999999999,0.15194000000000002,0.07128999999999999,type 5,sample 1826,good,1
0.11054000000000001,0.21227,0.01545,0.17212,-0.00139,type 2,sample 1827,bad,2
0.14702,0.40831999999999996,-0.0721,0.13142,0.07231,type 4,sample 1828,good,0
0.14651,0.39006,-0.09848,0.11619000000000002,0.07199,type 4,sample 1829,bad,0
0.15477,0.47786999999999996,0.03102,0.19855,0.07772000000000001,type 1,sample 1830,good,3
0.1914,0.43182,0.041819999999999996,0.15061,0.07708999999999999,type 3,sample 1831,bad,3
0.41386000000000006,0.33497,0.00115,0.15353,0.07042000000000001,type 5,sample 1832,bad,1
0.10837999999999999,0.20456,0.013630000000000001,0.18327000000000002,0.06885,type 2,sample 1833,bad,5
0.4124,0.33559,0.00036,0.15112,0.07178999999999999,type 5,sample 1834,bad,1
0.41196000000000005,0.33716,-0.00093,0.14951,0.07235,type 5,sample 1835,bad,1
0.15022,0.42015,-0.059379999999999995,0.13588,0.07453,type 4,sample 1836,good,0
0.14627,0.40048,-0.0999,0.11397,0.07512,type 4,sample 1837,bad,0
0.14997,0.39307,-0.10209,0.11599999999999999,0.07161000000000001,type 4,sample 1838,good,0
0.11095,0.21306999999999998,0.015569999999999999,0.17002,-0.00525,type 2,sample 1839,bad,2
0.14833,0.41621,-0.06458,0.13072999999999999,0.07629,type 4,sample 1840,good,0
0.10995999999999999,0.20292000000000002,0.00411,0.19007000000000002,0.12563,type 2,sample 1841,bad,5
0.39632,0.34475,0.0044399999999999995,0.15586,0.07416,type 5,sample 1842,good,1
0.1414,0.35733000000000004,-0.09532,0.11904,0.06787,type 4,sample 1843,bad,0
0.40536,0.33831999999999995,0.0004,0.15384,0.07267,type 5,sample 1844,bad,1
0.14807,0.39637,-0.11114,0.10737000000000001,0.07433,type 4,sample 1845,bad,0
0.1102,0.20390999999999998,0.012190000000000001,0.18358,0.07381,type 2,sample 1846,bad,5
0.14651,0.38471,-0.1088,0.11243,0.07014,type 4,sample 1847,good,0
0.10782,0.20452,0.01404,0.18373,0.07272999999999999,type 2,sample 1848,bad,5
0.15119000000000002,0.42653,-0.06226,0.13684000000000002,0.07322999999999999,type 4,sample 1849,bad,0
0.41066,0.33423,-0.00063,0.15123,0.07405,type 5,sample 1850,good,1
0.39328,0.34761,0.0004,0.15387,0.07039,type 5,sample 1851,good,1
0.14794000000000002,0.4148,-0.07695,0.13117,0.071,type 4,sample 1852,good,0
0.1439,0.46824,0.034789999999999995,0.195,0.06025,type 1,sample 1853,good,3
0.11027999999999999,0.20726,0.006379999999999999,0.19105,0.13266,type 2,sample 1854,bad,5
0.14603,0.40512,-0.09479,0.12137,0.07299,type 4,sample 1855,good,0
0.14994000000000002,0.42303999999999997,-0.0589,0.13594,0.07499,type 4,sample 1856,bad,0
0.14104,0.37917,-0.09264,0.1191,0.07376,type 4,sample 1857,good,0
0.11160999999999999,0.20768000000000003,0.0056700000000000006,0.18838,0.12555,type 2,sample 1858,bad,5
0.15058,0.36469,0.08928,0.03234,0.07994,type 3,sample 1859,good,4
0.14783,0.40039,-0.0973,0.11671,0.07439,type 4,sample 1860,good,0
0.11275,0.21014000000000002,0.0045,0.18567999999999998,0.11513,type 2,sample 1861,bad,5
0.14803,0.40512,-0.08801,0.12335,0.07071000000000001,type 4,sample 1862,bad,0
0.11122,0.21076,0.01569,0.17705,0.0394,type 2,sample 1863,bad,2
0.10857,0.20310999999999998,0.01339,0.18308,0.08645,type 2,sample 1864,bad,5
0.14707,0.48313,0.034069999999999996,0.19592,0.07407000000000001,type 1,sample 1865,good,3
0.14912999999999998,0.39257,-0.10744000000000001,0.11194000000000001,0.07049,type 4,sample 1866,bad,0
0.40712,0.33653,-0.00296,0.1519,0.06967999999999999,type 5,sample 1867,good,1
0.41075,0.33755,-0.00026000000000000003,0.15035,0.06787,type 5,sample 1868,good,1
0.14723,0.37772,-0.10536,0.11392999999999999,0.07269,type 4,sample 1869,bad,0
0.41441000000000006,0.33446,0.0005200000000000001,0.14929,0.07191,type 5,sample 1870,bad,1
0.14939000000000002,0.39681,-0.10199,0.1152,0.07361000000000001,type 4,sample 1871,good,0
0.14974,0.40159,-0.0874,0.1203,0.06912,type 4,sample 1872,bad,0
0.11060999999999999,0.20919000000000001,0.00454,0.18616,0.12208,type 2,sample 1873,bad,5
0.10895,0.20328,0.00322,0.19082000000000002,0.12883,type 2,sample 1874,bad,5
0.41406000000000004,0.33265,-0.00016,0.14965,0.07121,type 5,sample 1875,bad,1
0.15195,0.42415,-0.0697,0.13385,0.07119,type 4,sample 1876,bad,0
0.14749,0.40494,-0.08617999999999999,0.11955999999999999,0.07347999999999999,type 4,sample 1877,good,0
0.14919000000000002,0.40206,-0.09193,0.12172999999999999,0.06901,type 4,sample 1878,good,0
0.40615999999999997,0.33598,-0.00249,0.15104,0.07144,type 5,sample 1879,good,1
0.14711,0.3757,-0.12055999999999999,0.10290999999999999,0.07867,type 4,sample 1880,bad,0
0.15279,0.48163,0.03188,0.19977999999999999,0.07661,type 1,sample 1881,good,3
0.41463,0.33395,0.00182,0.15056,0.07404,type 5,sample 1882,good,1
0.15392,0.45931000000000005,0.04211,0.16112,0.07558,type 3,sample 1883,good,3
0.14357,0.46628000000000003,0.03474,0.19258,0.06205,type 1,sample 1884,good,3
0.1441,0.46542,0.033030000000000004,0.19262,0.05992000000000001,type 1,sample 1885,good,3
0.14193,0.37501,-0.08511,0.12339000000000001,0.0744,type 4,sample 1886,bad,0
0.14765999999999999,0.39760999999999996,-0.10340999999999999,0.11757999999999999,0.06947,type 4,sample 1887,good,0
0.14445999999999998,0.4677,0.03402,0.19129000000000002,0.06019,type 1,sample 1888,good,3
0.15031,0.3992,-0.09452999999999999,0.11974000000000001,0.0738,type 4,sample 1889,good,0
0.40899,0.33783,-0.004070000000000001,0.15137,0.07272999999999999,type 5,sample 1890,bad,1
0.11274,0.20924,0.013019999999999999,0.17972,0.07304,type 2,sample 1891,bad,5
0.10928,0.20601999999999998,0.00705,0.18697,0.12465999999999999,type 2,sample 1892,bad,5
0.14836,0.38616999999999996,-0.10873,0.11042,0.0771,type 4,sample 1893,bad,0
0.10926,0.20679,0.01123,0.18448,0.08707000000000001,type 2,sample 1894,bad,5
0.15778,0.47518,0.032189999999999996,0.19954000000000002,0.07245,type 1,sample 1895,good,3
0.1546,0.41952,0.058210000000000005,0.11105,0.07732,type 3,sample 1896,bad,3
0.1422,0.36679,-0.09329,0.1178,0.07616,type 4,sample 1897,good,0
0.1118,0.21119000000000002,0.00321,0.18513,0.10970999999999999,type 2,sample 1898,bad,5
0.41648999999999997,0.33409,0.0028899999999999998,0.1521,0.0711,type 5,sample 1899,bad,1
0.15868,0.47812,0.03235,0.19664,0.07575,type 1,sample 1900,good,3
0.1487,0.39692,-0.10171000000000001,0.11458,0.07257999999999999,type 4,sample 1901,bad,0
0.14553,0.39895,-0.10225,0.11652,0.06888999999999999,type 4,sample 1902,good,0
0.14452,0.3908,-0.0775,0.12434,0.06977,type 4,sample 1903,bad,0
0.14347000000000001,0.37496999999999997,-0.08846,0.11846,0.07368,type 4,sample 1904,good,0
0.14488,0.46236000000000005,0.03553,0.19212,0.06239,type 1,sample 1905,good,3
0.30198,0.39682,0.014819999999999998,0.17221,0.07327,type 5,sample 1906,bad,1
0.1529,0.48273,0.02226,0.19692,0.07858,type 1,sample 1907,good,3
0.40942,0.3342,0.00045999999999999996,0.15244000000000002,0.07331,type 5,sample 1908,good,1
0.11224,0.21197,0.01166,0.17389000000000002,-0.00179,type 2,sample 1909,bad,2
0.15342999999999998,0.42668,-0.08299,0.12625999999999998,0.075,type 4,sample 1910,bad,0
0.14981,0.39566,-0.09421,0.12035,0.0736,type 4,sample 1911,bad,0
0.14067000000000002,0.46328,0.034069999999999996,0.18891,0.06142,type 1,sample 1912,good,3
0.14373,0.46431999999999995,0.03393,0.1932,0.06235,type 1,sample 1913,good,3
0.14889000000000002,0.48041999999999996,0.03465,0.19616,0.0731,type 1,sample 1914,good,3
0.11213,0.20847,0.0067599999999999995,0.19072,0.13161,type 2,sample 1915,bad,5
0.35319,0.36654000000000003,0.006959999999999999,0.159,0.07386000000000001,type 5,sample 1916,good,1
0.14842,0.38093,-0.11729,0.10984000000000001,0.07637000000000001,type 4,sample 1917,good,0
0.1472,0.37963,-0.1023,0.11606,0.07379,type 4,sample 1918,bad,0
0.15197,0.39896,-0.09792999999999999,0.11377999999999999,0.07016,type 4,sample 1919,good,0
0.15284,0.4817,0.02426,0.19677,0.0727,type 1,sample 1920,good,3
0.14742,0.38863000000000003,-0.10209,0.11757000000000001,0.07585,type 4,sample 1921,good,0
0.1455,0.40814,-0.07138,0.13089,0.07443,type 4,sample 1922,good,0
0.41448,0.33502,-0.00026000000000000003,0.14925,0.0717,type 5,sample 1923,good,1
0.11219000000000001,0.20731999999999998,0.00629,0.18752,0.1274,type 2,sample 1924,bad,5
0.14215,0.36569,-0.09572,0.11256,0.07306,type 4,sample 1925,bad,0
0.11002999999999999,0.20689000000000002,0.01026,0.18767999999999999,0.10028,type 2,sample 1926,bad,5
0.4083,0.33844,-0.00057,0.15075,0.07202,type 5,sample 1927,good,1
0.19276,0.42665,0.043230000000000005,0.14715,0.08007,type 3,sample 1928,bad,3
0.16510999999999998,0.44447,0.04646,0.1552,0.07561,type 3,sample 1929,good,3
0.15100999999999998,0.40593,-0.10035,0.11525999999999999,0.07182000000000001,type 4,sample 1930,bad,0
0.11377999999999999,0.20822,0.00491,0.18809,0.12655,type 2,sample 1931,bad,5
0.11152000000000001,0.20508,0.00594,0.19021,0.1233,type 2,sample 1932,bad,5
0.11497,0.31035999999999997,0.14337,-0.06981,0.07904,type 3,sample 1933,good,4
0.11155999999999999,0.21228000000000002,0.014519999999999998,0.17075,-0.00783,type 2,sample 1934,bad,2
0.14299,0.46061,0.03644,0.19339,0.05655,type 1,sample 1935,good,3
0.15264,0.47951000000000005,0.031219999999999998,0.20025,0.07597000000000001,type 1,sample 1936,good,3
0.1448,0.36971,-0.07799,0.12573,0.07067999999999999,type 4,sample 1937,bad,0
0.14640999999999998,0.38905,-0.10937000000000001,0.11037000000000001,0.07382000000000001,type 4,sample 1938,good,0
0.14802,0.38921,-0.10928,0.10924,0.06941,type 4,sample 1939,good,0
0.40518000000000004,0.33755999999999997,-0.0021899999999999997,0.14883,0.06915,type 5,sample 1940,good,1
0.14985,0.42378999999999994,-0.06487000000000001,0.13452999999999998,0.07365,type 4,sample 1941,bad,0
0.11083,0.20310999999999998,0.01121,0.18847,0.08656,type 2,sample 1942,bad,5
0.1662,0.46346000000000004,0.034910000000000004,0.17695999999999998,0.0791,type 3,sample 1943,good,3
0.14668,0.3877,-0.10004,0.11617000000000001,0.07237,type 4,sample 1944,bad,0
0.37855,0.35579,0.004229999999999999,0.15958,0.06862,type 5,sample 1945,good,1
0.14848,0.39346,-0.10271,0.11360999999999999,0.0717,type 4,sample 1946,bad,0
0.14537,0.38471,-0.11308,0.10830999999999999,0.07113,type 4,sample 1947,bad,0
0.1114,0.20481,0.0142,0.18228,0.07593,type 2,sample 1948,bad,5
0.41352,0.33516,0.00124,0.15192999999999998,0.0728,type 5,sample 1949,good,1
0.41396000000000005,0.33479000000000003,-0.00022999999999999998,0.15028,0.0711,type 5,sample 1950,bad,1
0.11223,0.20523000000000002,0.011940000000000001,0.18228,0.06851,type 2,sample 1951,bad,5
0.41536999999999996,0.33524,0.00157,0.15158,0.07177,type 5,sample 1952,bad,1
0.11172,0.20634,0.00462,0.1894,0.13115,type 2,sample 1953,bad,5
0.14983,0.39071,-0.10699000000000002,0.11327999999999999,0.07114,type 4,sample 1954,bad,0
0.15105,0.42618,-0.06096,0.13979,0.07354,type 4,sample 1955,good,0
0.15709,0.47341000000000005,0.03723,0.18514,0.07537999999999999,type 3,sample 1956,bad,3
0.15575,0.47983000000000003,0.02217,0.19607,0.07633999999999999,type 1,sample 1957,good,3
0.13994,0.35294000000000003,-0.09487999999999999,0.11637,0.0765,type 4,sample 1958,bad,0
0.14435,0.38694,-0.09721,0.11553,0.07416,type 4,sample 1959,bad,0
0.40483,0.33884000000000003,-0.00043,0.15029,0.07306,type 5,sample 1960,bad,1
0.41398999999999997,0.33497,-0.00259,0.15135,0.07307999999999999,type 5,sample 1961,bad,1
0.14878,0.48145,0.03236,0.19580999999999998,0.07385,type 1,sample 1962,good,3
0.41706000000000004,0.33486,-0.0015400000000000001,0.15016,0.07074,type 5,sample 1963,good,1
0.14601,0.48261000000000004,0.031010000000000003,0.19555,0.07254,type 1,sample 1964,good,3
0.18797,0.4111,0.05194,0.12734,0.0752,type 3,sample 1965,bad,3
0.14227,0.36553,-0.10335,0.11192,0.07455,type 4,sample 1966,bad,0
0.11589,0.31774,0.1374,-0.059820000000000005,0.0785,type 3,sample 1967,bad,4
0.11302000000000001,0.21238,0.00502,0.18307,0.11585999999999999,type 2,sample 1968,bad,5
0.14676,0.39791,-0.08968,0.11917,0.07056,type 4,sample 1969,good,0
0.40684000000000003,0.34206,0.00082,0.15212,0.0723,type 5,sample 1970,bad,1
0.14768,0.40576,-0.07697999999999999,0.12715,0.06995,type 4,sample 1971,good,0
0.18216,0.43675,0.045380000000000004,0.15287,0.08037000000000001,type 3,sample 1972,good,3
0.15206,0.45366999999999996,0.04965,0.1568,0.08079,type 3,sample 1973,good,3
0.40869,0.33814,0.00044,0.14969000000000002,0.07462,type 5,sample 1974,bad,1
0.11002,0.20715,0.00898,0.18655,0.09627000000000001,type 2,sample 1975,bad,5
0.14706,0.39948,-0.10332999999999999,0.1146,0.071,type 4,sample 1976,good,0
0.41315,0.33447,0.0016,0.15264,0.06967999999999999,type 5,sample 1977,good,1
0.13967000000000002,0.45869,0.03642,0.18988,0.059410000000000004,type 1,sample 1978,good,3
0.1431,0.37311,-0.08622,0.12236,0.07679,type 4,sample 1979,bad,0
0.14793,0.39719,-0.09648,0.11742000000000001,0.07799,type 4,sample 1980,bad,0
0.15664,0.4769,0.03241,0.19971,0.07704,type 1,sample 1981,good,3
0.1419,0.37109000000000003,-0.0863,0.12255,0.07708,type 4,sample 1982,bad,0
0.15344000000000002,0.48091000000000006,0.025240000000000002,0.19463,0.07987999999999999,type 1,sample 1983,good,3
0.1112,0.20546999999999999,0.0066,0.18733,0.12846,type 2,sample 1984,bad,5
0.16307,0.36574,0.09279,0.04082,0.08025,type 3,sample 1985,bad,4
0.15444000000000002,0.47773999999999994,0.02365,0.19432,0.07695,type 1,sample 1986,good,3
0.10890999999999999,0.20504,0.01238,0.18286,0.07456,type 2,sample 1987,bad,5
0.41202,0.33671,-0.00213,0.15272,0.0737,type 5,sample 1988,bad,1
0.41678999999999994,0.33298,0.0015,0.15208,0.07349,type 5,sample 1989,good,1
0.15064,0.48203,0.0331,0.19589,0.07191,type 1,sample 1990,good,3
0.1476,0.48022,0.02882,0.19437000000000001,0.07094,type 1,sample 1991,good,3
0.14651,0.39985,-0.08801,0.12047000000000001,0.07468999999999999,type 4,sample 1992,bad,0
0.41568999999999995,0.33412,0.00101,0.1497,0.07201,type 5,sample 1993,good,1
0.15599000000000002,0.47236999999999996,0.02169,0.19105999999999998,0.07687999999999999,type 1,sample 1994,good,3
0.15902,0.47877,0.03065,0.20081,0.07802,type 1,sample 1995,good,3
0.14722000000000002,0.42258,-0.06368,0.13327999999999998,0.07372999999999999,type 4,sample 1996,good,0
0.11248,0.21148000000000003,0.0185,0.17203,0.00266,type 2,sample 1997,bad,2
0.14912,0.40317,-0.10011,0.11505,0.07147,type 4,sample 1998,good,0
0.10815,0.21175,0.01577,0.17767,0.043269999999999996,type 2,sample 1999,bad,2
0.14349,0.37282,-0.09005,0.12202,0.07707,type 4,sample 2000,good,0
0.14661,0.37275,-0.11066,0.10905,0.07143,type 4,sample 2001,good,0
0.41189,0.33581,4e-05,0.15179,0.073,type 5,sample 2002,good,1
